,loanid,month,amount
23088,4975,2022-10-31,40604
23089,4975,2022-11-30,40604
23090,4975,2022-12-31,40604
23091,4975,2023-01-31,40604
23092,4975,2023-02-28,40604
23093,4975,2023-03-31,40604
23094,4975,2023-04-30,40604
23095,4975,2023-05-31,40604
23096,4975,2023-06-30,40604
23097,4975,2023-07-31,40604
23098,4975,2023-08-31,40604
23099,4975,2023-09-30,40604
23100,4976,2022-10-31,93742
23101,4976,2022-11-30,93742
23102,4976,2022-12-31,93742
23103,4976,2023-01-31,93742
23104,4976,2023-02-28,93742
23105,4976,2023-03-31,93742
23106,4976,2023-04-30,93742
23107,4976,2023-05-31,93742
23108,4976,2023-06-30,93742
23109,4976,2023-07-31,93742
23110,4976,2023-08-31,93742
23111,4976,2023-09-30,93742
23112,4977,2022-10-31,89130
23113,4977,2022-11-30,89130
23114,4977,2022-12-31,89130
23115,4977,2023-01-31,89130
23116,4977,2023-02-28,89130
23117,4977,2023-03-31,89130
23118,4977,2023-04-30,89130
23119,4977,2023-05-31,89130
23120,4977,2023-06-30,89130
23121,4977,2023-07-31,89130
23122,4977,2023-08-31,89130
23123,4977,2023-09-30,89130
23124,4978,2022-10-31,74735
23125,4978,2022-11-30,74735
23126,4978,2022-12-31,74735
23127,4978,2023-01-31,74735
23128,4978,2023-02-28,74735
23129,4978,2023-03-31,74735
23130,4978,2023-04-30,74735
23131,4978,2023-05-31,74735
23132,4978,2023-06-30,74735
23133,4978,2023-07-31,74735
23134,4978,2023-08-31,74735
23135,4978,2023-09-30,74735
23136,4979,2022-10-31,77269
23137,4979,2022-11-30,77269
23138,4979,2022-12-31,77269
23139,4979,2023-01-31,77269
23140,4979,2023-02-28,77269
23141,4979,2023-03-31,77269
23142,4979,2023-04-30,77269
23143,4979,2023-05-31,77269
23144,4979,2023-06-30,77269
23145,4979,2023-07-31,77269
23146,4979,2023-08-31,77269
23147,4979,2023-09-30,77269
23148,4980,2022-10-31,67654
23149,4980,2022-11-30,67654
23150,4980,2022-12-31,67654
23151,4980,2023-01-31,67654
23152,4980,2023-02-28,67654
23153,4980,2023-03-31,67654
23154,4980,2023-04-30,67654
23155,4980,2023-05-31,67654
23156,4980,2023-06-30,67654
23157,4980,2023-07-31,67654
23158,4980,2023-08-31,67654
23159,4980,2023-09-30,67654
23160,4981,2022-10-31,79781
23161,4981,2022-11-30,79781
23162,4981,2022-12-31,79781
23163,4981,2023-01-31,79781
23164,4981,2023-02-28,79781
23165,4981,2023-03-31,79781
23166,4981,2023-04-30,79781
23167,4981,2023-05-31,79781
23168,4981,2023-06-30,79781
23169,4981,2023-07-31,79781
23170,4981,2023-08-31,79781
23171,4981,2023-09-30,79781
23172,4982,2022-10-31,57852
23173,4982,2022-11-30,57852
23174,4982,2022-12-31,57852
23175,4982,2023-01-31,57852
23176,4982,2023-02-28,57852
23177,4982,2023-03-31,57852
23178,4982,2023-04-30,57852
23179,4982,2023-05-31,57852
23180,4982,2023-06-30,57852
23181,4982,2023-07-31,57852
23182,4982,2023-08-31,57852
23183,4982,2023-09-30,57852
23184,4983,2022-10-31,33363
23185,4983,2022-11-30,33363
23186,4983,2022-12-31,33363
23187,4983,2023-01-31,33363
23188,4983,2023-02-28,33363
23189,4983,2023-03-31,33363
23190,4983,2023-04-30,33363
23191,4983,2023-05-31,33363
23192,4983,2023-06-30,33363
23193,4983,2023-07-31,33363
23194,4983,2023-08-31,33363
23195,4983,2023-09-30,33363
23196,4984,2022-10-31,80047
23197,4984,2022-11-30,80047
23198,4984,2022-12-31,80047
23199,4984,2023-01-31,80047
23200,4984,2023-02-28,80047
23201,4984,2023-03-31,80047
23202,4984,2023-04-30,80047
23203,4984,2023-05-31,80047
23204,4984,2023-06-30,80047
23205,4984,2023-07-31,80047
23206,4984,2023-08-31,80047
23207,4984,2023-09-30,80047
23208,4985,2022-10-31,85138
23209,4985,2022-11-30,85138
23210,4985,2022-12-31,85138
23211,4985,2023-01-31,85138
23212,4985,2023-02-28,85138
23213,4985,2023-03-31,85138
23214,4985,2023-04-30,85138
23215,4985,2023-05-31,85138
23216,4985,2023-06-30,85138
23217,4985,2023-07-31,85138
23218,4985,2023-08-31,85138
23219,4985,2023-09-30,85138
23220,4986,2022-10-31,69347
23221,4986,2022-11-30,69347
23222,4986,2022-12-31,69347
23223,4986,2023-01-31,69347
23224,4986,2023-02-28,69347
23225,4986,2023-03-31,69347
23226,4986,2023-04-30,69347
23227,4986,2023-05-31,69347
23228,4986,2023-06-30,69347
23229,4986,2023-07-31,69347
23230,4986,2023-08-31,69347
23231,4986,2023-09-30,69347
23232,4987,2022-10-31,72449
23233,4987,2022-11-30,72449
23234,4987,2022-12-31,72449
23235,4987,2023-01-31,72449
23236,4987,2023-02-28,72449
23237,4987,2023-03-31,72449
23238,4987,2023-04-30,72449
23239,4987,2023-05-31,72449
23240,4987,2023-06-30,72449
23241,4987,2023-07-31,72449
23242,4987,2023-08-31,72449
23243,4987,2023-09-30,72449
23244,4988,2022-10-31,16603
23245,4988,2022-11-30,16603
23246,4988,2022-12-31,16603
23247,4988,2023-01-31,16603
23248,4988,2023-02-28,16603
23249,4988,2023-03-31,16603
23250,4988,2023-04-30,16603
23251,4988,2023-05-31,16603
23252,4988,2023-06-30,16603
23253,4988,2023-07-31,16603
23254,4988,2023-08-31,16603
23255,4988,2023-09-30,16603
23256,4989,2022-10-31,40213
23257,4989,2022-11-30,40213
23258,4989,2022-12-31,40213
23259,4989,2023-01-31,40213
23260,4989,2023-02-28,40213
23261,4989,2023-03-31,40213
23262,4989,2023-04-30,40213
23263,4989,2023-05-31,40213
23264,4989,2023-06-30,40213
23265,4989,2023-07-31,40213
23266,4989,2023-08-31,40213
23267,4989,2023-09-30,40213
23268,4990,2022-10-31,16045
23269,4990,2022-11-30,16045
23270,4990,2022-12-31,16045
23271,4990,2023-01-31,16045
23272,4990,2023-02-28,16045
23273,4990,2023-03-31,16045
23274,4990,2023-04-30,16045
23275,4990,2023-05-31,16045
23276,4990,2023-06-30,16045
23277,4990,2023-07-31,16045
23278,4990,2023-08-31,16045
23279,4990,2023-09-30,16045
23280,4991,2022-10-31,45892
23281,4991,2022-11-30,45892
23282,4991,2022-12-31,45892
23283,4991,2023-01-31,45892
23284,4991,2023-02-28,45892
23285,4991,2023-03-31,45892
23286,4991,2023-04-30,45892
23287,4991,2023-05-31,45892
23288,4991,2023-06-30,45892
23289,4991,2023-07-31,45892
23290,4991,2023-08-31,45892
23291,4991,2023-09-30,45892
23292,4992,2022-10-31,14456
23293,4992,2022-11-30,14456
23294,4992,2022-12-31,14456
23295,4992,2023-01-31,14456
23296,4992,2023-02-28,14456
23297,4992,2023-03-31,14456
23298,4992,2023-04-30,14456
23299,4992,2023-05-31,14456
23300,4992,2023-06-30,14456
23301,4992,2023-07-31,14456
23302,4992,2023-08-31,14456
23303,4992,2023-09-30,14456
23304,4993,2022-10-31,26089
23305,4993,2022-11-30,26089
23306,4993,2022-12-31,26089
23307,4993,2023-01-31,26089
23308,4993,2023-02-28,26089
23309,4993,2023-03-31,26089
23310,4993,2023-04-30,26089
23311,4993,2023-05-31,26089
23312,4993,2023-06-30,26089
23313,4993,2023-07-31,26089
23314,4993,2023-08-31,26089
23315,4993,2023-09-30,26089
23316,4994,2022-10-31,68530
23317,4994,2022-11-30,68530
23318,4994,2022-12-31,68530
23319,4994,2023-01-31,68530
23320,4994,2023-02-28,68530
23321,4994,2023-03-31,68530
23322,4994,2023-04-30,68530
23323,4994,2023-05-31,68530
23324,4994,2023-06-30,68530
23325,4994,2023-07-31,68530
23326,4994,2023-08-31,68530
23327,4994,2023-09-30,68530
23328,4995,2022-10-31,77418
23329,4995,2022-11-30,77418
23330,4995,2022-12-31,77418
23331,4995,2023-01-31,77418
23332,4995,2023-02-28,77418
23333,4995,2023-03-31,77418
23334,4995,2023-04-30,77418
23335,4995,2023-05-31,77418
23336,4995,2023-06-30,77418
23337,4995,2023-07-31,77418
23338,4995,2023-08-31,77418
23339,4995,2023-09-30,77418
23340,4996,2022-10-31,88505
23341,4996,2022-11-30,88505
23342,4996,2022-12-31,88505
23343,4996,2023-01-31,88505
23344,4996,2023-02-28,88505
23345,4996,2023-03-31,88505
23346,4996,2023-04-30,88505
23347,4996,2023-05-31,88505
23348,4996,2023-06-30,88505
23349,4996,2023-07-31,88505
23350,4996,2023-08-31,88505
23351,4996,2023-09-30,88505
23352,4997,2022-10-31,96801
23353,4997,2022-11-30,96801
23354,4997,2022-12-31,96801
23355,4997,2023-01-31,96801
23356,4997,2023-02-28,96801
23357,4997,2023-03-31,96801
23358,4997,2023-04-30,96801
23359,4997,2023-05-31,96801
23360,4997,2023-06-30,96801
23361,4997,2023-07-31,96801
23362,4997,2023-08-31,96801
23363,4997,2023-09-30,96801
23364,4998,2022-10-31,18732
23365,4998,2022-11-30,18732
23366,4998,2022-12-31,18732
23367,4998,2023-01-31,18732
23368,4998,2023-02-28,18732
23369,4998,2023-03-31,18732
23370,4998,2023-04-30,18732
23371,4998,2023-05-31,18732
23372,4998,2023-06-30,18732
23373,4998,2023-07-31,18732
23374,4998,2023-08-31,18732
23375,4998,2023-09-30,18732
23376,4999,2022-10-31,62822
23377,4999,2022-11-30,62822
23378,4999,2022-12-31,62822
23379,4999,2023-01-31,62822
23380,4999,2023-02-28,62822
23381,4999,2023-03-31,62822
23382,4999,2023-04-30,62822
23383,4999,2023-05-31,62822
23384,4999,2023-06-30,62822
23385,4999,2023-07-31,62822
23386,4999,2023-08-31,62822
23387,4999,2023-09-30,62822
23388,5000,2022-10-31,74873
23389,5000,2022-11-30,74873
23390,5000,2022-12-31,74873
23391,5000,2023-01-31,74873
23392,5000,2023-02-28,74873
23393,5000,2023-03-31,74873
23394,5000,2023-04-30,74873
23395,5000,2023-05-31,74873
23396,5000,2023-06-30,74873
23397,5000,2023-07-31,74873
23398,5000,2023-08-31,74873
23399,5000,2023-09-30,74873
23400,5001,2022-10-31,20881
23401,5001,2022-11-30,20881
23402,5001,2022-12-31,20881
23403,5001,2023-01-31,20881
23404,5001,2023-02-28,20881
23405,5001,2023-03-31,20881
23406,5001,2023-04-30,20881
23407,5001,2023-05-31,20881
23408,5001,2023-06-30,20881
23409,5001,2023-07-31,20881
23410,5001,2023-08-31,20881
23411,5001,2023-09-30,20881
23412,5002,2022-10-31,98968
23413,5002,2022-11-30,98968
23414,5002,2022-12-31,98968
23415,5002,2023-01-31,98968
23416,5002,2023-02-28,98968
23417,5002,2023-03-31,98968
23418,5002,2023-04-30,98968
23419,5002,2023-05-31,98968
23420,5002,2023-06-30,98968
23421,5002,2023-07-31,98968
23422,5002,2023-08-31,98968
23423,5002,2023-09-30,98968
23424,5003,2022-10-31,29897
23425,5003,2022-11-30,29897
23426,5003,2022-12-31,29897
23427,5003,2023-01-31,29897
23428,5003,2023-02-28,29897
23429,5003,2023-03-31,29897
23430,5003,2023-04-30,29897
23431,5003,2023-05-31,29897
23432,5003,2023-06-30,29897
23433,5003,2023-07-31,29897
23434,5003,2023-08-31,29897
23435,5003,2023-09-30,29897
23436,5004,2022-10-31,65883
23437,5004,2022-11-30,65883
23438,5004,2022-12-31,65883
23439,5004,2023-01-31,65883
23440,5004,2023-02-28,65883
23441,5004,2023-03-31,65883
23442,5004,2023-04-30,65883
23443,5004,2023-05-31,65883
23444,5004,2023-06-30,65883
23445,5004,2023-07-31,65883
23446,5004,2023-08-31,65883
23447,5004,2023-09-30,65883
23448,5005,2022-10-31,43516
23449,5005,2022-11-30,43516
23450,5005,2022-12-31,43516
23451,5005,2023-01-31,43516
23452,5005,2023-02-28,43516
23453,5005,2023-03-31,43516
23454,5005,2023-04-30,43516
23455,5005,2023-05-31,43516
23456,5005,2023-06-30,43516
23457,5005,2023-07-31,43516
23458,5005,2023-08-31,43516
23459,5005,2023-09-30,43516
23460,5006,2022-10-31,36691
23461,5006,2022-11-30,36691
23462,5006,2022-12-31,36691
23463,5006,2023-01-31,36691
23464,5006,2023-02-28,36691
23465,5006,2023-03-31,36691
23466,5006,2023-04-30,36691
23467,5006,2023-05-31,36691
23468,5006,2023-06-30,36691
23469,5006,2023-07-31,36691
23470,5006,2023-08-31,36691
23471,5006,2023-09-30,36691
23472,5007,2022-10-31,74876
23473,5007,2022-11-30,74876
23474,5007,2022-12-31,74876
23475,5007,2023-01-31,74876
23476,5007,2023-02-28,74876
23477,5007,2023-03-31,74876
23478,5007,2023-04-30,74876
23479,5007,2023-05-31,74876
23480,5007,2023-06-30,74876
23481,5007,2023-07-31,74876
23482,5007,2023-08-31,74876
23483,5007,2023-09-30,74876
23484,5008,2022-10-31,22561
23485,5008,2022-11-30,22561
23486,5008,2022-12-31,22561
23487,5008,2023-01-31,22561
23488,5008,2023-02-28,22561
23489,5008,2023-03-31,22561
23490,5008,2023-04-30,22561
23491,5008,2023-05-31,22561
23492,5008,2023-06-30,22561
23493,5008,2023-07-31,22561
23494,5008,2023-08-31,22561
23495,5008,2023-09-30,22561
23496,5009,2022-10-31,10328
23497,5009,2022-11-30,10328
23498,5009,2022-12-31,10328
23499,5009,2023-01-31,10328
23500,5009,2023-02-28,10328
23501,5009,2023-03-31,10328
23502,5009,2023-04-30,10328
23503,5009,2023-05-31,10328
23504,5009,2023-06-30,10328
23505,5009,2023-07-31,10328
23506,5009,2023-08-31,10328
23507,5009,2023-09-30,10328
23508,5010,2022-10-31,19536
23509,5010,2022-11-30,19536
23510,5010,2022-12-31,19536
23511,5010,2023-01-31,19536
23512,5010,2023-02-28,19536
23513,5010,2023-03-31,19536
23514,5010,2023-04-30,19536
23515,5010,2023-05-31,19536
23516,5010,2023-06-30,19536
23517,5010,2023-07-31,19536
23518,5010,2023-08-31,19536
23519,5010,2023-09-30,19536
23520,5011,2022-10-31,78578
23521,5011,2022-11-30,78578
23522,5011,2022-12-31,78578
23523,5011,2023-01-31,78578
23524,5011,2023-02-28,78578
23525,5011,2023-03-31,78578
23526,5011,2023-04-30,78578
23527,5011,2023-05-31,78578
23528,5011,2023-06-30,78578
23529,5011,2023-07-31,78578
23530,5011,2023-08-31,78578
23531,5011,2023-09-30,78578
23532,5012,2022-10-31,35129
23533,5012,2022-11-30,35129
23534,5012,2022-12-31,35129
23535,5012,2023-01-31,35129
23536,5012,2023-02-28,35129
23537,5012,2023-03-31,35129
23538,5012,2023-04-30,35129
23539,5012,2023-05-31,35129
23540,5012,2023-06-30,35129
23541,5012,2023-07-31,35129
23542,5012,2023-08-31,35129
23543,5012,2023-09-30,35129
23544,5013,2022-10-31,64736
23545,5013,2022-11-30,64736
23546,5013,2022-12-31,64736
23547,5013,2023-01-31,64736
23548,5013,2023-02-28,64736
23549,5013,2023-03-31,64736
23550,5013,2023-04-30,64736
23551,5013,2023-05-31,64736
23552,5013,2023-06-30,64736
23553,5013,2023-07-31,64736
23554,5013,2023-08-31,64736
23555,5013,2023-09-30,64736
23556,5014,2022-10-31,70953
23557,5014,2022-11-30,70953
23558,5014,2022-12-31,70953
23559,5014,2023-01-31,70953
23560,5014,2023-02-28,70953
23561,5014,2023-03-31,70953
23562,5014,2023-04-30,70953
23563,5014,2023-05-31,70953
23564,5014,2023-06-30,70953
23565,5014,2023-07-31,70953
23566,5014,2023-08-31,70953
23567,5014,2023-09-30,70953
23568,5015,2022-10-31,37009
23569,5015,2022-11-30,37009
23570,5015,2022-12-31,37009
23571,5015,2023-01-31,37009
23572,5015,2023-02-28,37009
23573,5015,2023-03-31,37009
23574,5015,2023-04-30,37009
23575,5015,2023-05-31,37009
23576,5015,2023-06-30,37009
23577,5015,2023-07-31,37009
23578,5015,2023-08-31,37009
23579,5015,2023-09-30,37009
23580,5016,2022-10-31,33402
23581,5016,2022-11-30,33402
23582,5016,2022-12-31,33402
23583,5016,2023-01-31,33402
23584,5016,2023-02-28,33402
23585,5016,2023-03-31,33402
23586,5016,2023-04-30,33402
23587,5016,2023-05-31,33402
23588,5016,2023-06-30,33402
23589,5016,2023-07-31,33402
23590,5016,2023-08-31,33402
23591,5016,2023-09-30,33402
23592,5017,2022-10-31,36330
23593,5017,2022-11-30,36330
23594,5017,2022-12-31,36330
23595,5017,2023-01-31,36330
23596,5017,2023-02-28,36330
23597,5017,2023-03-31,36330
23598,5017,2023-04-30,36330
23599,5017,2023-05-31,36330
23600,5017,2023-06-30,36330
23601,5017,2023-07-31,36330
23602,5017,2023-08-31,36330
23603,5017,2023-09-30,36330
23604,5018,2022-10-31,40585
23605,5018,2022-11-30,40585
23606,5018,2022-12-31,40585
23607,5018,2023-01-31,40585
23608,5018,2023-02-28,40585
23609,5018,2023-03-31,40585
23610,5018,2023-04-30,40585
23611,5018,2023-05-31,40585
23612,5018,2023-06-30,40585
23613,5018,2023-07-31,40585
23614,5018,2023-08-31,40585
23615,5018,2023-09-30,40585
23616,5019,2022-10-31,75431
23617,5019,2022-11-30,75431
23618,5019,2022-12-31,75431
23619,5019,2023-01-31,75431
23620,5019,2023-02-28,75431
23621,5019,2023-03-31,75431
23622,5019,2023-04-30,75431
23623,5019,2023-05-31,75431
23624,5019,2023-06-30,75431
23625,5019,2023-07-31,75431
23626,5019,2023-08-31,75431
23627,5019,2023-09-30,75431
23628,5020,2022-10-31,96428
23629,5020,2022-11-30,96428
23630,5020,2022-12-31,96428
23631,5020,2023-01-31,96428
23632,5020,2023-02-28,96428
23633,5020,2023-03-31,96428
23634,5020,2023-04-30,96428
23635,5020,2023-05-31,96428
23636,5020,2023-06-30,96428
23637,5020,2023-07-31,96428
23638,5020,2023-08-31,96428
23639,5020,2023-09-30,96428
23640,5021,2022-10-31,64850
23641,5021,2022-11-30,64850
23642,5021,2022-12-31,64850
23643,5021,2023-01-31,64850
23644,5021,2023-02-28,64850
23645,5021,2023-03-31,64850
23646,5021,2023-04-30,64850
23647,5021,2023-05-31,64850
23648,5021,2023-06-30,64850
23649,5021,2023-07-31,64850
23650,5021,2023-08-31,64850
23651,5021,2023-09-30,64850
23652,5022,2022-10-31,54195
23653,5022,2022-11-30,54195
23654,5022,2022-12-31,54195
23655,5022,2023-01-31,54195
23656,5022,2023-02-28,54195
23657,5022,2023-03-31,54195
23658,5022,2023-04-30,54195
23659,5022,2023-05-31,54195
23660,5022,2023-06-30,54195
23661,5022,2023-07-31,54195
23662,5022,2023-08-31,54195
23663,5022,2023-09-30,54195
23664,5023,2022-10-31,31050
23665,5023,2022-11-30,31050
23666,5023,2022-12-31,31050
23667,5023,2023-01-31,31050
23668,5023,2023-02-28,31050
23669,5023,2023-03-31,31050
23670,5023,2023-04-30,31050
23671,5023,2023-05-31,31050
23672,5023,2023-06-30,31050
23673,5023,2023-07-31,31050
23674,5023,2023-08-31,31050
23675,5023,2023-09-30,31050
23676,5024,2022-10-31,99881
23677,5024,2022-11-30,99881
23678,5024,2022-12-31,99881
23679,5024,2023-01-31,99881
23680,5024,2023-02-28,99881
23681,5024,2023-03-31,99881
23682,5024,2023-04-30,99881
23683,5024,2023-05-31,99881
23684,5024,2023-06-30,99881
23685,5024,2023-07-31,99881
23686,5024,2023-08-31,99881
23687,5024,2023-09-30,99881
23688,5025,2022-10-31,88137
23689,5025,2022-11-30,88137
23690,5025,2022-12-31,88137
23691,5025,2023-01-31,88137
23692,5025,2023-02-28,88137
23693,5025,2023-03-31,88137
23694,5025,2023-04-30,88137
23695,5025,2023-05-31,88137
23696,5025,2023-06-30,88137
23697,5025,2023-07-31,88137
23698,5025,2023-08-31,88137
23699,5025,2023-09-30,88137
23700,5026,2022-10-31,47384
23701,5026,2022-11-30,47384
23702,5026,2022-12-31,47384
23703,5026,2023-01-31,47384
23704,5026,2023-02-28,47384
23705,5026,2023-03-31,47384
23706,5026,2023-04-30,47384
23707,5026,2023-05-31,47384
23708,5026,2023-06-30,47384
23709,5026,2023-07-31,47384
23710,5026,2023-08-31,47384
23711,5026,2023-09-30,47384
23712,5027,2022-10-31,87820
23713,5027,2022-11-30,87820
23714,5027,2022-12-31,87820
23715,5027,2023-01-31,87820
23716,5027,2023-02-28,87820
23717,5027,2023-03-31,87820
23718,5027,2023-04-30,87820
23719,5027,2023-05-31,87820
23720,5027,2023-06-30,87820
23721,5027,2023-07-31,87820
23722,5027,2023-08-31,87820
23723,5027,2023-09-30,87820
23724,5028,2022-10-31,45310
23725,5028,2022-11-30,45310
23726,5028,2022-12-31,45310
23727,5028,2023-01-31,45310
23728,5028,2023-02-28,45310
23729,5028,2023-03-31,45310
23730,5028,2023-04-30,45310
23731,5028,2023-05-31,45310
23732,5028,2023-06-30,45310
23733,5028,2023-07-31,45310
23734,5028,2023-08-31,45310
23735,5028,2023-09-30,45310
23736,5029,2022-10-31,37620
23737,5029,2022-11-30,37620
23738,5029,2022-12-31,37620
23739,5029,2023-01-31,37620
23740,5029,2023-02-28,37620
23741,5029,2023-03-31,37620
23742,5029,2023-04-30,37620
23743,5029,2023-05-31,37620
23744,5029,2023-06-30,37620
23745,5029,2023-07-31,37620
23746,5029,2023-08-31,37620
23747,5029,2023-09-30,37620
23748,5030,2022-10-31,21821
23749,5030,2022-11-30,21821
23750,5030,2022-12-31,21821
23751,5030,2023-01-31,21821
23752,5030,2023-02-28,21821
23753,5030,2023-03-31,21821
23754,5030,2023-04-30,21821
23755,5030,2023-05-31,21821
23756,5030,2023-06-30,21821
23757,5030,2023-07-31,21821
23758,5030,2023-08-31,21821
23759,5030,2023-09-30,21821
23760,5031,2022-10-31,95321
23761,5031,2022-11-30,95321
23762,5031,2022-12-31,95321
23763,5031,2023-01-31,95321
23764,5031,2023-02-28,95321
23765,5031,2023-03-31,95321
23766,5031,2023-04-30,95321
23767,5031,2023-05-31,95321
23768,5031,2023-06-30,95321
23769,5031,2023-07-31,95321
23770,5031,2023-08-31,95321
23771,5031,2023-09-30,95321
23772,5032,2022-10-31,27783
23773,5032,2022-11-30,27783
23774,5032,2022-12-31,27783
23775,5032,2023-01-31,27783
23776,5032,2023-02-28,27783
23777,5032,2023-03-31,27783
23778,5032,2023-04-30,27783
23779,5032,2023-05-31,27783
23780,5032,2023-06-30,27783
23781,5032,2023-07-31,27783
23782,5032,2023-08-31,27783
23783,5032,2023-09-30,27783
23784,5033,2022-10-31,82534
23785,5033,2022-11-30,82534
23786,5033,2022-12-31,82534
23787,5033,2023-01-31,82534
23788,5033,2023-02-28,82534
23789,5033,2023-03-31,82534
23790,5033,2023-04-30,82534
23791,5033,2023-05-31,82534
23792,5033,2023-06-30,82534
23793,5033,2023-07-31,82534
23794,5033,2023-08-31,82534
23795,5033,2023-09-30,82534
23796,5034,2022-10-31,86920
23797,5034,2022-11-30,86920
23798,5034,2022-12-31,86920
23799,5034,2023-01-31,86920
23800,5034,2023-02-28,86920
23801,5034,2023-03-31,86920
23802,5034,2023-04-30,86920
23803,5034,2023-05-31,86920
23804,5034,2023-06-30,86920
23805,5034,2023-07-31,86920
23806,5034,2023-08-31,86920
23807,5034,2023-09-30,86920
23808,5035,2022-10-31,69306
23809,5035,2022-11-30,69306
23810,5035,2022-12-31,69306
23811,5035,2023-01-31,69306
23812,5035,2023-02-28,69306
23813,5035,2023-03-31,69306
23814,5035,2023-04-30,69306
23815,5035,2023-05-31,69306
23816,5035,2023-06-30,69306
23817,5035,2023-07-31,69306
23818,5035,2023-08-31,69306
23819,5035,2023-09-30,69306
23820,5036,2022-10-31,18059
23821,5036,2022-11-30,18059
